
---------- Begin Simulation Statistics ----------
simSeconds                                  14.737445                       # Number of seconds simulated (Second)
simTicks                                 14737444980000                       # Number of ticks simulated (Tick)
finalTick                                14737444980000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 151574.04                       # Real time elapsed on the host (Second)
hostTickRate                                 97229349                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16922324                       # Number of bytes of host memory used (Byte)
simInsts                                  44972338909                       # Number of instructions simulated (Count)
simOps                                    44972380350                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   296702                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     296702                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                      14737444986                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     50368240623                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   242510                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                    48392314685                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued              184220119                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           5396102782                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        4137994659                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               66698                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         14737234504                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.283677                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.644501                       # Number of insts issued each cycle (Count)
system.cpu.statIssuedInstType_0::SimdCmp            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdCvt            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMisc            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMult            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdMultAcc            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShift            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShiftAcc            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdDiv            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSqrt            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatAdd            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatAlu            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatCmp            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatCvt            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatDiv            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMisc            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMult            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatMultAcc            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatSqrt            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceAdd            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceAlu            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdReduceCmp            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatReduceAdd            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdFloatReduceCmp            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAes            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdAesMix            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha1Hash2            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdSha256Hash2            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma2            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdShaSigma3            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::SimdPredAlu            0      0.00%     64.98% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemRead   9172389663     18.95%     83.93% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::MemWrite   6812697689     14.08%     98.01% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemRead    775139486      1.60%     99.61% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::FloatMemWrite    188483597      0.39%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::IprAccess            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::InstPrefetch            0      0.00%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu.statIssuedInstType_0::total    48392314685                       # Number of instructions issued per FU type, per thread (Count)
system.cpu.issueRate                         3.283630                       # Inst issue rate ((Count/Cycle))
system.cpu.fuBusy                          2253753617                       # FU busy when requested (Count)
system.cpu.fuBusyRate                        0.046573                       # FU busy rate (busy events/executed inst) ((Count/Count))
system.cpu.intInstQueueReads             110237262375                       # Number of integer instruction queue reads (Count)
system.cpu.intInstQueueWrites             54016889572                       # Number of integer instruction queue writes (Count)
system.cpu.intInstQueueWakeupAccesses     45435553419                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu.fpInstQueueReads                3722575235                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites               1748362025                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses       1740781739                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                        0                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                       0                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses               0                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                 48751990313                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                   1893954387                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                           0                       # Number of vector alu accesses (Count)
system.cpu.numInsts                       47559705990                       # Number of executed instructions (Count)
system.cpu.numLoadInsts                    9546454064                       # Number of load instructions executed (Count)
system.cpu.numSquashedInsts                 627884589                       # Number of squashed instructions skipped in execute (Count)
system.cpu.numSwp                                   0                       # Number of swp insts executed (Count)
system.cpu.numNop                                   0                       # Number of nop insts executed (Count)
system.cpu.numRefs                        16446932806                       # Number of memory reference insts executed (Count)
system.cpu.numBranches                     9892692249                       # Number of branches executed (Count)
system.cpu.numStoreInsts                   6900478742                       # Number of stores executed (Count)
system.cpu.numRate                           3.227134                       # Inst execution rate ((Count/Cycle))
system.cpu.timesIdled                            6371                       # Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpu.idleCycles                          210482                       # Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpu.committedInsts                 44972338909                       # Number of Instructions Simulated (Count)
system.cpu.committedOps                   44972380350                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu.cpi                               0.327700                       # CPI: Cycles Per Instruction ((Cycle/Count))
system.cpu.totalCpi                          0.327700                       # CPI: Total CPI of All Threads ((Cycle/Count))
system.cpu.ipc                               3.051570                       # IPC: Instructions Per Cycle ((Count/Cycle))
system.cpu.totalIpc                          3.051570                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu.intRegfileReads                55367495130                       # Number of integer regfile reads (Count)
system.cpu.intRegfileWrites               30001170279                       # Number of integer regfile writes (Count)
system.cpu.fpRegfileReads                  2197778787                       # Number of floating regfile reads (Count)
system.cpu.fpRegfileWrites                 1552928564                       # Number of floating regfile writes (Count)
system.cpu.miscRegfileReads                3423406719                       # number of misc regfile reads (Count)
system.cpu.miscRegfileWrites               1728685462                       # number of misc regfile writes (Count)
system.cpu.MemDepUnit__0.insertedLoads    10139985433                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.insertedStores    7465342373                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__0.conflictingLoads    636092694                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__0.conflictingStores    335326708                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__1.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__2.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups             11825997284                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted        8843035450                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect         336501372                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups           5341720060                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates            298874239                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits              5065182753                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.948231                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed              1081367214                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect          169712238                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups       387956882                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits          351858980                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses         36097902                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted      1452449                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts      5393315585                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls          175812                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts         238765094                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples  13918524503                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     3.231117                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     3.322517                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0      4888931329     35.13%     35.13% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1      1864097956     13.39%     48.52% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2       863644701      6.21%     54.72% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3       760301398      5.46%     60.19% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4       554081140      3.98%     64.17% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5       452293107      3.25%     67.42% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6       630271585      4.53%     71.94% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7       398557103      2.86%     74.81% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8      3506346184     25.19%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total  13918524503                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted          44972338909                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted            44972380350                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                 15731100485                       # Number of memory references committed (Count)
system.cpu.commit.loads                    9033073926                       # Number of loads committed (Count)
system.cpu.commit.amos                          53670                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                       41516                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                 9382675206                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions                0                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                 1740145199                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                 43629432925                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls             856291155                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass       113550      0.00%      0.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu  28172898585     62.64%     62.65% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult    122459196      0.27%     62.92% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv     81465803      0.18%     63.10% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd    361131045      0.80%     63.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp        24104      0.00%     63.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt        63493      0.00%     63.90% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult    174892495      0.39%     64.29% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc    280578642      0.62%     64.91% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv       763440      0.00%     64.92% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc     46889510      0.10%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            2      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMisc            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     65.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     65.02% # Class of committed instruction (Count)
